Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2
1,4D,10A,,19/11/05,270106,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,730092,CHIEF_INVESTIGATOR,1975,,,2653,25,,Less than 0,1,0,1,0,0,0,,,,,,,,,,,,,,,
1,21A,50A,,19/11/05,290102,50,240501,50,0,0,0,0,0,0,670105,50,670106,50,0,0,0,0,0,0,7947,CHIEF_INVESTIGATOR,1960,Asia Pacific,,3048,31,Yes ,>5 to 10,0,0,9,4,2,2,70272,CHIEF_INVESTIGATOR,1960,Australia,English,2053,19,Yes ,>=0 to 5,1,0,0,0,0,0
0,,,,19/11/05,270103,25,270105,25,320702,50,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,38697,CHIEF_INVESTIGATOR,1960,Australia,,2778,25,,,0,1,3,3,0,0,,,,,,,,,,,,,,,
0,40D,10B,,19/11/05,321003,50,321004,50,0,0,0,0,0,0,730105,50,730106,50,0,0,0,0,0,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,143C,30B,,19/11/05,270208,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,34737,CHIEF_INVESTIGATOR,1970,North America,,2603,25,Yes ,Less than 0,1,5,1,6,6,1,,,,,,,,,,,,,,,
1,4D,10A,,19/11/05,321015,80,329903,10,320503,10,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,27757,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,,>5 to 10,2,0,8,5,4,0,78342,CHIEF_INVESTIGATOR,1965,Australia,,2653,25,,>=0 to 5,0,0,0,0,0,0
1,2B,10A,,19/11/05,340207,60,340210,40,0,0,0,0,0,0,720299,100,0,0,0,0,0,0,0,0,712,CHIEF_INVESTIGATOR,1970,Great Britain,,1678,13,Yes ,>=0 to 5,0,0,0,2,4,0,23697,CHIEF_INVESTIGATOR,1970,Asia Pacific,,1678,13,Yes ,>5 to 10,0,0,0,0,0,0
0,9A,10A,,19/11/05,260107,100,0,0,0,0,0,0,0,0,780104,100,0,0,0,0,0,0,0,0,80187,CHIEF_INVESTIGATOR,1945,Australia,,3123,31,,Less than 0,0,1,2,6,9,2,,,,,,,,,,,,,,,
0,,,,19/11/05,321004,50,321202,50,0,0,0,0,0,0,730114,50,730203,50,0,0,0,0,0,0,84627,CHIEF_INVESTIGATOR,1960,Australia,,2973,25,Yes ,>=0 to 5,0,1,8,5,0,3,72222,CHIEF_INVESTIGATOR,1950,Australia,,2973,25,,>10 to 15,0,1,0,0,0,0
0,24D,30B,,19/11/05,320702,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,73882,CHIEF_INVESTIGATOR,1960,Great Britain,,2713,25,,Less than 0,1,1,4,3,2,1,,,,,,,,,,,,,,,
0,4D,10A,,19/11/05,270106,80,270602,20,0,0,0,0,0,0,730105,100,0,0,0,0,0,0,0,0,118747,CHIEF_INVESTIGATOR,1980,Australia,,2713,25,,>=0 to 5,0,2,0,0,0,0,,,,,,,,,,,,,,,
1,126B,10A,B ,19/11/05,270504,100,0,0,0,0,0,0,0,0,620204,100,0,0,0,0,0,0,0,0,85642,CHIEF_INVESTIGATOR,1955,Australia,,3258,31,Yes ,>=0 to 5,1,5,16,21,24,6,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,4D,10A,G ,19/11/05,320403,100,0,0,0,0,0,0,0,0,730101,50,730118,50,0,0,0,0,0,0,69262,CHIEF_INVESTIGATOR,1960,Australia,,2653,25,Yes ,>10 to 15,1,0,7,5,7,7,,,,,,,,,,,,,,,
1,4D,10A,,19/11/05,270199,100,0,0,0,0,0,0,0,0,780105,50,730104,20,730107,20,730215,10,0,0,80377,CHIEF_INVESTIGATOR,1945,Australia,,3258,31,Yes ,more than 15,3,1,4,4,6,1,64782,CHIEF_INVESTIGATOR,1945,,,,,,,0,0,0,0,0,0
0,,,,19/11/05,321015,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,148087,CHIEF_INVESTIGATOR,1950,Australia,,2653,25,,>=0 to 5,0,2,2,1,0,0,,,,,,,,,,,,,,,
0,,,A ,19/11/05,,,,,,,,,,,,,,,,,,,,,48892,CHIEF_INVESTIGATOR,1980,Australia,,3028,31,,Less than 0,0,1,0,0,0,0,,,,,,,,,,,,,,,
0,,,F ,19/11/05,320405,70,320202,30,0,0,0,0,0,0,730101,40,730116,40,730204,20,0,0,0,0,77112,CHIEF_INVESTIGATOR,1960,Great Britain,,2763,25,Yes ,>=0 to 5,1,1,12,10,5,0,,,,,,,,,,,,,,,
0,89A,30B,,19/11/05,320207,100,0,0,0,0,0,0,0,0,730102,100,0,0,0,0,0,0,0,0,12957,CHIEF_INVESTIGATOR,1965,Great Britain,,2603,25,Yes ,>5 to 10,1,6,10,6,8,1,77162,CHIEF_INVESTIGATOR,1970,Australia,,2603,25,Yes ,>=0 to 5,0,1,0,0,0,0
0,24D,30B,A ,19/11/05,310101,100,0,0,0,0,0,0,0,0,680299,100,0,0,0,0,0,0,0,0,22792,CHIEF_INVESTIGATOR,1955,Australia,,3508,4,Yes ,>5 to 10,0,2,0,2,0,1,,,,,,,,,,,,,,,
1,2B,10A,H ,19/11/05,260602,60,260601,30,260502,10,0,0,0,0,770101,60,770102,20,760101,20,0,0,0,0,612,DELEGATED_RESEARCHER,1960,Australia,,3123,31,Yes ,>10 to 15,0,1,7,1,2,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,40D,10B,,19/11/05,320701,100,0,0,0,0,0,0,0,0,730106,50,730105,50,0,0,0,0,0,0,78752,CHIEF_INVESTIGATOR,1955,Western Europe,,2713,25,Yes ,>10 to 15,1,1,6,5,2,0,,,,,,,,,,,,,,,
1,,,K ,19/11/05,310103,60,360299,40,0,0,0,0,0,0,690499,60,750605,40,0,0,0,0,0,0,81067,CHIEF_INVESTIGATOR,1940,Australia,,3508,4,,more than 15,1,1,1,5,0,2,,,,,,,,,,,,,,,
0,,,,19/11/05,321015,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,148087,CHIEF_INVESTIGATOR,1950,Australia,,2653,25,,>=0 to 5,0,2,2,1,0,0,,,,,,,,,,,,,,,
0,,,,19/11/05,290801,100,0,0,0,0,0,0,0,0,680503,100,0,0,0,0,0,0,0,0,73017,CHIEF_INVESTIGATOR,1960,The Americas,,2103,19,Yes ,>10 to 15,0,2,4,1,3,3,,,,,,,,,,,,,,,
1,47C,10B,A ,19/11/05,250200,100,0,0,0,0,0,0,0,0,780103,100,0,0,0,0,0,0,0,0,492057,CHIEF_INVESTIGATOR,1965,Asia Pacific,Other,3048,31,Yes ,>=0 to 5,1,2,0,0,12,4,,,,,,,,,,,,,,,
0,34B,30C,,19/11/05,,,,,,,,,,,,,,,,,,,,,68817,CHIEF_INVESTIGATOR,1955,Australia,,2713,25,Yes ,>10 to 15,0,2,3,10,4,1,,,,,,,,,,,,,,,
0,2B,10A,,19/11/05,270199,40,250104,30,270899,30,0,0,0,0,780105,30,780103,30,670403,40,0,0,0,0,68512,CHIEF_INVESTIGATOR,1945,,,,,,,0,0,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,136D,10A,A ,19/11/05,270603,20,321003,30,321012,50,0,0,0,0,730106,30,730115,50,730116,20,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,94B,10B,,19/11/05,321004,50,321202,50,0,0,0,0,0,0,730114,50,730203,50,0,0,0,0,0,0,64277,CHIEF_INVESTIGATOR,1950,Australia,,2973,25,Yes ,>10 to 15,0,0,17,9,2,4,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,4D,10A,,19/11/05,320700,100,0,0,0,0,0,0,0,0,730104,50,730200,50,0,0,0,0,0,0,783297,CHIEF_INVESTIGATOR,1975,,,2538,25,,Less than 0,1,0,0,0,0,0,,,,,,,,,,,,,,,
0,2B,10A,,19/11/05,330104,60,330109,40,0,0,0,0,0,0,749906,60,740401,20,740301,20,0,0,0,0,393152,CHIEF_INVESTIGATOR,1940,Australia,,2298,46,Yes ,Less than 0,0,1,0,0,0,0,,,,,,,,,,,,,,,
0,24D,30B,,19/11/05,321204,100,0,0,0,0,0,0,0,0,730211,40,730207,30,750311,30,0,0,0,0,65712,CHIEF_INVESTIGATOR,1950,Western Europe,,2523,25,,more than 15,0,1,0,2,4,2,,,,,,,,,,,,,,,
0,,,,19/11/05,320702,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,40947,CHIEF_INVESTIGATOR,1965,Australia,English,2653,25,Yes ,>=0 to 5,0,2,3,2,0,1,,,,,,,,,,,,,,,
0,97A,30B,A ,19/11/05,321019,50,321024,40,321210,10,0,0,0,0,730399,80,730104,20,0,0,0,0,0,0,93802,CHIEF_INVESTIGATOR,1970,Australia,,2563,25,Yes ,>=0 to 5,0,1,0,0,1,13,,,,,,,,,,,,,,,
0,24D,30B,,19/11/05,,,,,,,,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,19/11/05,,,,,,,,,,,,,,,,,,,,,159607,CHIEF_INVESTIGATOR,1955,The Americas,Other,2553,25,Yes ,>=0 to 5,0,2,0,5,5,5,,,,,,,,,,,,,,,
0,160D,30B,,19/11/05,321006,50,321027,25,329999,25,0,0,0,0,730110,50,730113,25,730303,25,0,0,0,0,6712,CHIEF_INVESTIGATOR,1950,Australia,,2563,25,,Less than 0,1,1,0,1,1,1,,,,,,,,,,,,,,,
0,62B,10B,,19/11/05,321201,100,0,0,0,0,0,0,0,0,730208,100,0,0,0,0,0,0,0,0,34177,CHIEF_INVESTIGATOR,1960,North America,,2523,25,,>=0 to 5,0,2,2,1,0,10,,,,,,,,,,,,,,,
0,40D,30B,F ,19/11/05,,,,,,,,,,,,,,,,,,,,,624752,CHIEF_INVESTIGATOR,1970,,,,,,,0,1,1,1,1,0,,,,,,,,,,,,,,,
1,172D,30B,A ,19/11/05,270106,30,270201,50,270105,20,0,0,0,0,730108,80,730113,20,0,0,0,0,0,0,107667,CHIEF_INVESTIGATOR,1955,Australia,,2778,25,,>=0 to 5,1,0,1,2,1,0,46237,CHIEF_INVESTIGATOR,1945,,,,,,,0,0,0,0,0,0
0,40D,10B,C ,19/11/05,321028,50,321003,50,0,0,0,0,0,0,730108,50,730114,50,0,0,0,0,0,0,86302,CHIEF_INVESTIGATOR,1970,Australia,,2763,25,Yes ,>=0 to 5,0,5,1,0,0,0,66322,PRINCIPAL_SUPERVISOR,1955,Australia,,2763,25,,>10 to 15,0,0,0,0,0,0
0,4D,10A,,19/11/05,320000,25,321000,15,321011,60,0,0,0,0,730101,90,730107,10,0,0,0,0,0,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51C,20C,,19/11/05,240499,80,270199,20,0,0,0,0,0,0,671401,60,780102,30,730103,10,0,0,0,0,500137,CHIEF_INVESTIGATOR,1975,North America,,3198,31,,,1,0,2,0,0,0,,,,,,,,,,,,,,,
0,,,A ,19/11/05,270208,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,34737,CHIEF_INVESTIGATOR,1970,North America,,2603,25,Yes ,Less than 0,1,5,1,6,6,1,2022,CHIEF_INVESTIGATOR,1965,Australia,,2668,25,Yes ,>5 to 10,0,0,0,0,0,0
0,24D,30B,,19/11/05,321202,20,270203,20,321027,60,0,0,0,0,730213,30,730203,30,730110,40,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4D,10A,,19/11/05,270103,100,0,0,0,0,0,0,0,0,730102,80,730108,20,0,0,0,0,0,0,30772,CHIEF_INVESTIGATOR,1970,Australia,,2603,25,,>=0 to 5,0,0,3,2,0,0,98222,CHIEF_INVESTIGATOR,1965,Australia,,2653,25,,>5 to 10,1,0,0,0,0,0
1,167C,30E,,19/11/05,380299,51,380204,49,0,0,0,0,0,0,751099,70,751005,30,0,0,0,0,0,0,145057,CHIEF_INVESTIGATOR,1965,Australia,,593,7,Yes ,>=0 to 5,1,0,0,0,0,0,,,,,,,,,,,,,,,
1,1A,10A,,19/11/05,339999,100,0,0,0,0,0,0,0,0,659999,100,0,0,0,0,0,0,0,0,25947,CHIEF_INVESTIGATOR,1960,Australia,,1038,1,,,1,1,0,0,0,0,,,,,,,,,,,,,,,
0,34B,30C,A ,19/11/05,270304,100,0,0,0,0,0,0,0,0,730101,50,730102,50,0,0,0,0,0,0,46377,CHIEF_INVESTIGATOR,1970,Australia,,2763,25,,,0,1,2,1,0,0,,,,,,,,,,,,,,,
1,34B,30C,A ,19/11/05,260502,20,270701,80,0,0,0,0,0,0,770703,30,770704,50,770702,20,0,0,0,0,4702,CHIEF_INVESTIGATOR,1960,Australia,,1033,1,Yes ,>5 to 10,0,1,8,7,6,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,149A,30B,A ,19/11/05,321099,100,0,0,0,0,0,0,0,0,730201,60,730205,40,0,0,0,0,0,0,147722,CHIEF_INVESTIGATOR,1970,Great Britain,,2923,25,,Less than 0,0,0,0,1,2,0,43352,CHIEF_INVESTIGATOR,1960,Australia,,2923,25,,>=0 to 5,1,0,0,0,0,0
0,135C,30G,,19/11/05,250103,100,0,0,0,0,0,0,0,0,780103,100,0,0,0,0,0,0,0,0,89472,CHIEF_INVESTIGATOR,1970,Australia,,3048,31,Yes ,>=0 to 5,1,1,15,1,3,0,,,,,,,,,,,,,,,
0,65A,30B,,19/11/05,230204,50,321202,50,0,0,0,0,0,0,730201,100,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4D,10A,G ,19/11/05,320701,60,321006,40,0,0,0,0,0,0,730113,70,730104,30,0,0,0,0,0,0,72317,CHIEF_INVESTIGATOR,1950,Great Britain,,2678,25,Yes ,>10 to 15,1,0,7,4,4,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,33A,20C,C ,19/11/05,260501,30,260502,70,0,0,0,0,0,0,770802,30,770702,30,780104,40,0,0,0,0,917,CHIEF_INVESTIGATOR,1960,Australia,,3123,31,,Less than 0,1,1,1,1,1,0,,,,,,,,,,,,,,,
1,21A,50A,,19/11/05,270306,50,300102,30,270708,20,0,0,0,0,770806,60,770805,20,760104,20,0,0,0,0,71442,CHIEF_INVESTIGATOR,1965,Australia,,1098,1,Yes ,>=0 to 5,1,1,0,1,3,1,,,,,,,,,,,,,,,
0,143C,30B,,19/11/05,440205,100,0,0,0,0,0,0,0,0,749999,100,0,0,0,0,0,0,0,0,67412,CHIEF_INVESTIGATOR,1960,Asia Pacific,English,548,7,Yes ,>10 to 15,0,2,0,1,0,0,,,,,,,,,,,,,,,
1,148D,30B,A ,19/11/05,270603,50,321004,50,0,0,0,0,0,0,730105,100,0,0,0,0,0,0,0,0,78817,CHIEF_INVESTIGATOR,1950,Western Europe,,2713,25,Yes ,more than 15,2,0,4,8,6,2,,,,,,,,,,,,,,,
1,51C,10B,,19/11/05,240301,60,240303,20,240402,20,0,0,0,0,780102,60,671401,20,720599,20,0,0,0,0,4302,CHIEF_INVESTIGATOR,1965,Australia,,3198,31,Yes ,>10 to 15,1,1,2,7,6,3,107262,CHIEF_INVESTIGATOR,1970,Australia,English,3198,31,,,0,0,0,0,0,0
1,36D,10A,,19/11/05,270203,50,300204,50,0,0,0,0,0,0,630502,50,620501,40,780105,10,0,0,0,0,500157,PRINCIPAL_SUPERVISOR,1970,Australia,English,3258,31,Yes ,>=0 to 5,0,0,9,0,1,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,40D,30B,A ,19/11/05,270603,50,321004,50,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,1797,CHIEF_INVESTIGATOR,1960,North America,,2678,25,Yes ,>5 to 10,2,7,0,8,4,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,24D,30B,,19/11/05,,,,,,,,,,,,,,,,,,,,,69212,CHIEF_INVESTIGATOR,1940,Australia,,2778,25,,more than 15,0,1,0,1,4,0,,,,,,,,,,,,,,,
0,42B,20A,,19/11/05,,,,,,,,,,,,,,,,,,,,,17622,CHIEF_INVESTIGATOR,1955,Australia,,2568,25,,,0,2,4,14,10,5,28442,CHIEF_INVESTIGATOR,1960,Australia,,2568,25,,,0,1,0,0,0,0
0,21A,50A,,19/11/05,280104,70,321499,20,289999,10,0,0,0,0,700399,55,750204,40,750203,5,0,0,0,0,77887,CHIEF_INVESTIGATOR,1965,Australia,,3073,31,Yes ,>=0 to 5,0,1,0,1,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,4D,20C,,19/11/05,321299,80,321202,20,0,0,0,0,0,0,730210,20,730218,10,730299,70,0,0,0,0,20122,CHIEF_INVESTIGATOR,1965,Great Britain,,2523,25,Yes ,>=0 to 5,0,1,0,7,2,1,113942,CHIEF_INVESTIGATOR,1965,North America,English,3508,4,Yes ,>=0 to 5,1,0,0,0,0,0
0,4D,10A,D ,19/11/05,250105,50,320200,25,300504,25,0,0,0,0,730102,50,730101,30,730103,20,0,0,0,0,12957,CHIEF_INVESTIGATOR,1965,Great Britain,,2603,25,Yes ,>5 to 10,1,6,10,6,8,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,34B,30C,A ,19/11/05,270708,100,0,0,0,0,0,0,0,0,771006,100,0,0,0,0,0,0,0,0,68472,PRINCIPAL_SUPERVISOR,1955,Australia,,1033,1,,Less than 0,0,1,0,7,7,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,87C,30G,,19/11/05,329903,50,270106,50,0,0,0,0,0,0,730107,100,0,0,0,0,0,0,0,0,9227,CHIEF_INVESTIGATOR,1970,Australia,,1258,34,Yes ,>=0 to 5,0,3,0,2,3,3,,,,,,,,,,,,,,,
0,47C,10B,,19/11/05,,,,,,,,,,,,,,,,,,,,,77327,CHIEF_INVESTIGATOR,1935,Australia,,653,7,,Less than 0,0,1,0,6,0,0,,,,,,,,,,,,,,,
0,33A,20C,,19/11/05,269901,80,260502,20,0,0,0,0,0,0,770802,70,770805,30,0,0,0,0,0,0,74142,CHIEF_INVESTIGATOR,1970,Australia,,2103,19,Yes ,>5 to 10,0,3,1,0,4,0,,,,,,,,,,,,,,,
0,,,B ,19/11/05,,,,,,,,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62B,10B,,19/11/05,,,,,,,,,,,,,,,,,,,,,11342,CHIEF_INVESTIGATOR,1965,Australia,,2558,25,Yes ,>=0 to 5,0,1,0,0,1,0,25342,CHIEF_INVESTIGATOR,1965,Great Britain,,2768,25,Yes ,>=0 to 5,0,1,0,0,0,0
0,24D,30B,,19/11/05,320702,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,55437,CHIEF_INVESTIGATOR,1940,Great Britain,,2668,25,Yes ,Less than 0,0,4,4,0,1,1,,,,,,,,,,,,,,,
1,2B,10A,C ,19/11/05,321025,40,410199,40,321216,20,0,0,0,0,730303,40,730217,40,730111,20,0,0,0,0,79562,CHIEF_INVESTIGATOR,1955,Australia,,2883,25,Yes ,more than 15,1,0,0,0,2,12,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,169A,20C,,19/11/05,,,,,,,,,,,,,,,,,,,,,46697,CHIEF_INVESTIGATOR,1980,Australia,English,498,7,,Less than 0,0,1,0,0,0,0,,,,,,,,,,,,,,,
0,4D,20C,,19/11/05,321021,50,321204,50,0,0,0,0,0,0,730211,50,730219,50,0,0,0,0,0,0,84622,CHIEF_INVESTIGATOR,1955,Australia,,2973,25,,>=0 to 5,0,3,8,6,1,2,36252,CHIEF_INVESTIGATOR,1960,Australia,,2973,25,Yes ,>=0 to 5,0,4,0,0,0,0
0,5A,30B,,19/11/05,321021,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C ,19/11/05,321015,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,17342,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,Yes ,>=0 to 5,0,7,2,13,13,3,,,,,,,,,,,,,,,
1,95C,30B,A ,19/11/05,321206,100,0,0,0,0,0,0,0,0,730213,50,730110,50,0,0,0,0,0,0,649042,CHIEF_INVESTIGATOR,1975,Australia,,2523,25,Yes ,>=0 to 5,3,0,0,0,0,0,,,,,,,,,,,,,,,
0,2B,10A,,19/11/05,390111,50,390303,30,360104,20,0,0,0,0,750599,50,750701,50,0,0,0,0,0,0,8667,CHIEF_INVESTIGATOR,1965,Australia,,3658,22,Yes ,>5 to 10,0,1,0,4,0,0,,,,,,,,,,,,,,,
1,2B,10A,C ,19/11/05,380399,90,380102,10,0,0,0,0,0,0,780108,90,730104,10,0,0,0,0,0,0,99052,CHIEF_INVESTIGATOR,1970,Australia,,3273,31,Yes ,>=0 to 5,1,0,7,1,2,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,2B,10A,I ,19/11/05,291702,50,240203,30,240402,20,0,0,0,0,700103,40,671201,30,610199,30,0,0,0,0,135457,CHIEF_INVESTIGATOR,1975,Western Europe,,3198,31,,Less than 0,0,0,0,0,9,1,141572,CHIEF_INVESTIGATOR,1975,,,,,,,0,0,0,0,0,0
0,103C,30B,,19/11/05,,,,,,,,,,,,,,,,,,,,,98212,CHIEF_INVESTIGATOR,1965,Australia,,2653,25,,more than 15,1,1,9,7,3,0,,,,,,,,,,,,,,,
0,147C,20C,,19/11/05,350603,100,0,0,0,0,0,0,0,0,710403,100,0,0,0,0,0,0,0,0,44022,CHIEF_INVESTIGATOR,1965,Australia,,3508,4,,,1,3,0,0,2,0,,,,,,,,,,,,,,,
0,62B,10B,,19/11/05,,,,,,,,,,,,,,,,,,,,,67932,CHIEF_INVESTIGATOR,1960,,,,,,,0,0,6,10,7,6,70947,PRINCIPAL_SUPERVISOR,1960,Asia Pacific,,2653,25,Yes ,>5 to 10,1,2,0,0,0,0
0,4D,10A,,19/11/05,270203,100,0,0,0,0,0,0,0,0,730108,50,730107,50,0,0,0,0,0,0,15287,CHIEF_INVESTIGATOR,1970,North America,,2523,25,Yes ,>=0 to 5,1,1,1,7,4,0,,,,,,,,,,,,,,,
0,24D,30B,,19/11/05,,,,,,,,,,,730213,50,730114,40,730299,10,0,0,0,0,79217,CHIEF_INVESTIGATOR,1955,Australia,,2828,25,,Less than 0,1,1,3,1,0,0,,,,,,,,,,,,,,,
1,18B,20A,G ,19/11/05,321216,50,321204,30,321202,20,0,0,0,0,730211,70,730213,30,0,0,0,0,0,0,813567,CHIEF_INVESTIGATOR,1970,,,2533,25,Yes ,Less than 0,1,0,1,1,1,1,,,,,,,,,,,,,,,
1,4D,10A,,19/11/05,210000,50,320701,50,0,0,0,0,0,0,730199,100,0,0,0,0,0,0,0,0,145857,CHIEF_INVESTIGATOR,1965,Eastern Europe,Other,2678,25,,Less than 0,1,0,1,3,1,1,,,,,,,,,,,,,,,
0,150B,30B,A ,19/11/05,440104,50,380107,50,0,0,0,0,0,0,750403,50,730211,50,0,0,0,0,0,0,43597,CHIEF_INVESTIGATOR,1965,South Africa,,803,7,,Less than 0,0,1,5,13,5,4,,,,,,,,,,,,,,,
0,47C,10B,A ,19/11/05,270103,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,24017,PRINCIPAL_SUPERVISOR,1970,Australia,,2603,25,Yes ,>5 to 10,1,1,6,2,2,0,,,,,,,,,,,,,,,
1,6B,30B,A ,19/11/05,320299,100,0,0,0,0,0,0,0,0,730110,100,0,0,0,0,0,0,0,0,9757,CHIEF_INVESTIGATOR,1960,Australia,,2668,25,Yes ,>5 to 10,0,0,8,5,2,1,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,34B,30C,,19/11/05,270501,75,270701,25,0,0,0,0,0,0,770504,100,0,0,0,0,0,0,0,0,85642,CHIEF_INVESTIGATOR,1955,Australia,,3258,31,Yes ,>=0 to 5,1,5,16,21,24,6,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,21A,50A,,19/11/05,250103,40,291801,40,290702,20,0,0,0,0,640301,33,640306,33,650302,34,0,0,0,0,14757,CHIEF_INVESTIGATOR,1975,Australia,,2053,19,,Less than 0,0,0,3,3,2,1,57272,CHIEF_INVESTIGATOR,1975,North America,,2053,19,Yes ,>=0 to 5,1,0,0,0,0,0
0,155C,30B,,19/11/05,270401,40,270404,50,370302,10,0,0,0,0,770302,50,750899,50,0,0,0,0,0,0,79747,CHIEF_INVESTIGATOR,1940,North America,,3028,31,,Less than 0,0,1,0,3,8,4,,,,,,,,,,,,,,,
0,,,,19/11/05,320603,33,320701,33,320702,34,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,174B,30B,,19/11/05,321014,100,0,0,0,0,0,0,0,0,730201,50,730204,50,0,0,0,0,0,0,74372,CHIEF_INVESTIGATOR,1955,Australia,,2893,25,,>=0 to 5,0,0,5,17,7,2,46132,CHIEF_INVESTIGATOR,1975,Australia,,2893,25,Yes ,>=0 to 5,2,3,0,0,0,0
1,29A,10B,A ,19/11/05,321016,100,0,0,0,0,0,0,0,0,730105,100,0,0,0,0,0,0,0,0,67282,CHIEF_INVESTIGATOR,1965,Australia,,2578,25,Yes ,>5 to 10,0,2,4,3,4,3,,,,,,,,,,,,,,,
0,83C,30B,A ,19/11/05,320705,80,321005,10,321204,10,0,0,0,0,730104,90,730211,10,0,0,0,0,0,0,73547,CHIEF_INVESTIGATOR,1940,Australia,,2578,25,,Less than 0,0,2,4,10,4,6,134907,CHIEF_INVESTIGATOR,1975,Australia,English,2578,25,Yes ,>=0 to 5,0,1,0,0,0,0
0,175C,30G,,19/11/05,321008,100,0,0,0,0,0,0,0,0,730103,100,0,0,0,0,0,0,0,0,641012,CHIEF_INVESTIGATOR,1975,,,2853,25,,>=0 to 5,0,0,0,0,0,0,21732,CHIEF_INVESTIGATOR,1965,Australia,,2853,25,Yes ,>5 to 10,0,0,0,0,0,0
